,id,genre,track_name,artist_name,valence,energy,k-means_moods,moods_label
10375,7i0nvZRGgVqymOsRbJvQmi,study,The Great River,Various Artists,0.0343,0.124,4,Depressed
10376,70AoHzwXbJBdz3DZ5fSDfY,study,Habits (Stay High),Tove Lo,0.421,0.712,3,Energetic
10377,5CY78JEFsq8TkwxCI5MZbn,study,Moonlight,The Piano Guys,0.25,0.505,2,Misery
10378,437h9GRi70A1BzMzh4cyra,study,From Finner,Of Monsters and Men,0.182,0.657,2,Misery
10379,422XLdWf68no95NfLw5I0g,study,Scarborough Fair,Relaxing Piano Music Consort,0.214,0.186,4,Depressed
10380,4oa14QBfWRDfJy2agySy0L,study,Gravity,Sara Bareilles,0.231,0.275,4,Depressed
10381,2QOMGq8wVTZbLmh7McrvgF,study,Scar Tissue,Red Hot Chili Peppers,0.547,0.717,3,Energetic
10382,7wjbSn8QHsxqKXU5M0jXGM,study,Eyes Open,Various Artists,0.297,0.724,2,Misery
10383,5gtiF6aMCLMHMJsRXlSv5V,study,Amon Hen,Various Artists,0.0381,0.127,4,Depressed
10384,3I4wuL82QeU3IR518TuV33,study,Only If For A Night,Florence + The Machine,0.384,0.737,3,Energetic
10385,1zVhMuH7agsRe6XkljIY4U,study,human,Christina Perri,0.253,0.489,2,Misery
10386,3aLCMI1ybjE4KWu9nkUBkx,study,Submarines,The Lumineers,0.585,0.52,5,Contentment
10387,4ucLHLiSjvkCz5Lr5dlVUj,study,Never Gonna Leave This Bed,Maroon 5,0.47,0.81,3,Energetic
10388,3trS6e40JCVUOpPVt5OdHj,study,Adorn,Miguel,0.235,0.576,2,Misery
10389,6wZI4mdT8JwXgkGURnBQiq,study,Say,John Mayer,0.541,0.723,3,Energetic
10390,1vWGa8yC21ZELs9dAhiC2Q,study,Starry Eyed,Ellie Goulding,0.65,0.831,3,Energetic
10391,2qLXSM49jlDN0XKngrHk2n,study,Brahms Lullaby,Relaxing Piano Music Consort,0.525,0.0883,4,Depressed
10392,6HCnIDW7vWKzL97TT3gVX5,study,Twinkle Lullaby,The Piano Guys,0.3,0.119,4,Depressed
10393,7clUVcSOtkNWa58Gw5RfD4,study,Speed of Sound,Coldplay,0.353,0.898,0,Distressed
10394,0Wel6UModISczHwHHrdoNq,study,Discombobulate,Hans Zimmer,0.537,0.581,5,Contentment
10395,2CVPSrJEWFbdtZysiAC9bO,study,Will And Elizabeth,Various Artists,0.293,0.657,2,Misery
10396,3dw0A0cbqT6Oy2V8KfGwIT,study,Tiptoe,Imagine Dragons,0.25,0.82,0,Distressed
10397,0thqd2HLR7OxhSOGNMvU3p,study,I Will Wait,Vitamin String Quartet,0.456,0.242,4,Depressed
10398,0nJW01T7XtvILxQgC5J7Wh,study,When I Was Your Man,Bruno Mars,0.387,0.28,4,Depressed
10399,3ABYGT6fB6ocDDYZ7vj4lj,study,Sounds Like Hallelujah,The Head And The Heart,0.258,0.395,2,Misery
10400,671z1d33Nh9l799NDRJhZ8,study,Classical Relaxation,Relaxing Piano Music Consort,0.222,0.0305,4,Depressed
10401,2vmxF4cWxi9v9Lv055SfXt,summer,Take Back the Night,Justin Timberlake,0.347,0.67,2,Misery
10402,3i3GeK0qLQybu4ah42YmCY,summer,Smooth (feat. Rob Thomas),Santana,0.96,0.924,1,Excitement
10403,56QCGK2tyUmlma8k94zLal,summer,Miami 2 Ibiza,Swedish House Mafia,0.653,0.936,3,Energetic
10404,0AWZRlmdLQ0OBU6WTTYSZE,summer,All Of Me,Tanlines,0.946,0.698,1,Excitement
10405,5ChkMS8OtdzJeqyybCc9R5,summer,Billie Jean,Michael Jackson,0.847,0.654,1,Excitement
10406,6ZEaDwf50SdJzHcVSQx0vL,summer,Retrograde,James Blake,0.179,0.255,4,Depressed
10407,6cNajGUxKP53LIg0LzlfQt,summer,Climax,Usher,0.333,0.478,2,Misery
10408,0WgNkkgnjHS2jFHwyP30Lj,summer,Hunger Of The Pine,alt-J,0.0709,0.415,4,Depressed
10409,0wWjWihr46S1gOB6KC2he3,summer,Caress Me Down,Sublime,0.599,0.482,5,Contentment
10410,56ZDcszhe1eCeghso93fXP,summer,Sunshine,Matisyahu,0.793,0.791,1,Excitement
10411,0lkbzgwEiDzm9P8wffceHd,summer,Dirt,Florida Georgia Line,0.538,0.889,3,Energetic
10412,4h1T8pUzl9VtudWWlVAxxz,summer,"Mo Money Mo Problems (feat. Puff Daddy, Mase) - 2005 Remaster",Various Artists,0.918,0.867,1,Excitement
10413,7frWizM5FgJkaUl1rXhVtO,summer,Swimming Pools (Drank),Kendrick Lamar,0.201,0.459,2,Misery
10414,6dXK0YFIOZoFSgalrLpJzY,summer,Bartender,Lady A,0.645,0.937,3,Energetic
10415,4i0ioe6BC6qvV6FOm6nf7K,summer,The Recipe,Kendrick Lamar,0.473,0.779,3,Energetic
10416,25R6UFrB9DKhEWkNhOLe5u,summer,I Need A Dollar,Aloe Blacc,0.96,0.483,5,Contentment
10417,1mFyO97Q5S43LidExg1iYq,summer,Live My Life,Far East Movement,0.525,0.756,3,Energetic
10418,4lAdOkj9Pj1952EYIKZmxg,summer,C'Mon,Kesha,0.286,0.781,0,Distressed
10419,3JsPQbdGRRN6C7n8OsNTnj,summer,Loyal (East Coast Version),Chris Brown,0.546,0.492,5,Contentment
10420,4Tyv7nnNTHC6mR1pTubIrw,summer,Drop It Like It's Hot,Snoop Dogg,0.62,0.553,5,Contentment
10421,3iDK8BAaBUatPR84gdfa9g,summer,Such Great Heights,The Postal Service,0.198,0.818,0,Distressed
10422,54fyVsVauzPwruLvGnBe3i,summer,Hello,Martin Solveig,0.48,0.969,3,Energetic
10423,0k2GOhqsrxDTAbFFSdNJjT,summer,Temperature,Sean Paul,0.822,0.6,5,Contentment
10424,0BmNElDPN8uGmJtCwPY5fH,summer,Heavy Feet,Local Natives,0.233,0.623,2,Misery
10425,0Nu9WA8kEbBWEsay2s8Q0U,summer,Even If It Breaks Your Heart,Eli Young Band,0.574,0.527,5,Contentment
10426,7cvxrDu7VIhVSOFRNgPegv,summer,Break Free,Ariana Grande,0.316,0.698,2,Misery
10427,6hzUhWGMBWKntf3kcv0oGu,summer,Don't Save Me,HAIM,0.546,0.772,3,Energetic
10428,2fdMAIsNH4wY7RRda8aCfL,summer,You and I,Wilco,0.597,0.652,3,Energetic
10429,7gpy7sfWPNuOKmUNs3XQYE,summer,Carry On,fun.,0.365,0.694,2,Misery
10430,5TOwCJuRa9H82eklOv2nj6,summer,West Coast,Lana Del Rey,0.429,0.624,2,Misery
10431,3pDEtP8fRPi7t7GrDdpmaf,summer,This Must Be the Place (Naive Melody) - 2003 Remaster,Talking Heads,0.968,0.588,1,Excitement
10432,3CX3WMBg6lzWk72bYL29vP,summer,Good Kisser,Usher,0.825,0.782,1,Excitement
10433,1RJZLVGpBG9nNZiHRQSWTp,summer,Recess,Skrillex,0.132,0.93,0,Distressed
10434,0R7YVi7w41Dr9jU5vblAok,summer,Sweat - Remix,Snoop Dogg,0.731,0.732,1,Excitement
10435,62zFEHfAYl5kdHYOivj4BC,summer,International Love (feat. Chris Brown),Pitbull,0.648,0.855,3,Energetic
10436,1drWXUvyjHDnZHNSvXBOGN,summer,Leave The Night On,Sam Hunt,0.878,0.956,1,Excitement
10437,2Pavqy0vPxGilGe0IIetdP,summer,Geronimo,Sheppard,0.437,0.771,3,Energetic
10438,3deGe8vl0TQSV3f71FyjA9,summer,She Moves,Alle Farben,0.614,0.494,5,Contentment
10439,0Nf3vtVBfiayZL7c8r4KBO,summer,Gas Pedal,Sage The Gemini,0.443,0.54,2,Misery
10440,1qfYG2JrchEyJiqKnkE7YQ,summer,What You Know,Two Door Cinema Club,0.841,0.753,1,Excitement
10441,64XaqRfp8sxAWM5qd6t7jG,summer,Life Of The Party,Shawn Mendes,0.166,0.616,2,Misery
10442,44psOy0D0SP8rcIiUgKgBs,summer,Tightrope,WALK THE MOON,0.589,0.794,3,Energetic
10443,0ZFqkCpQ7YrKAm0528LREE,summer,Young Blood,The Naked And Famous,0.463,0.819,3,Energetic
10444,0UlHiqi7seV02XNHLMtfGK,summer,Turn Up the Music,Chris Brown,0.643,0.841,3,Energetic
10445,5rTZToEwovN6JEBcPps7Ph,swedish,Sjösala vals,Evert Taube,0.631,0.266,5,Contentment
10446,1cmdyYqbzc8fvHsmtErxx0,swedish,Eloise,Arvingarna,0.484,0.78,3,Energetic
10447,4UtF1MAeEfY4StWJsXO3Q1,swedish,25,Oskar Linnros,0.951,0.675,1,Excitement
10448,5ffJBgr7oqP9shTESrmLwU,swedish,Jag har väntat på ett regn,Lars Winnerbäck,0.271,0.501,2,Misery
10449,4egeWOC7oP2lo4K7fGqM2k,swedish,Personliga Person,Cornelis Vreeswijk,0.797,0.373,5,Contentment
10450,2TjNlK2tNBxF8C8RIaK9Gb,swedish,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,0.733,0.667,1,Excitement
10451,52NPUZXxOvzSZ4GlxyM1zp,swedish,Hur e d möjligt,Various Artists,0.936,0.864,1,Excitement
10452,6ywKucQsRbgxug2VtPZVaY,swedish,Vid min sida (feat. Sebbe Staxx & Dani M),Matte Caliste,0.757,0.831,1,Excitement
10453,4UFb5t3CvBprPee5l8KXN3,swedish,Oh boy,Peps Persson,0.95,0.828,1,Excitement
10454,3tbWy5tVm0oIyEInRf5Ho8,swedish,Jag får liksom ingen ordning,Lars Winnerbäck,0.801,0.794,1,Excitement
10455,2os7GvVld5SJnN1w9weL5o,swedish,Sensuella Isabella,Tomas Ledin,0.811,0.799,1,Excitement
10456,6mwzXxkU8SLbIcOCqCVuOg,swedish,Kräm (så nära får ingen gå),kent,0.42,0.716,3,Energetic
10457,5oaKMbpHlfk6oaPtbaqJPc,swedish,Jag vill ut,Lilla Sällskapet,0.726,0.913,1,Excitement
10458,2z5DiVx4fzXVHvxTuuQNKl,swedish,"Ska vi älska, så ska vi älska till Buddy Holly",Gyllene Tider,0.853,0.758,1,Excitement
10459,4ru3ortuFzLly34lUgti1k,swedish,Vildhjärta,Stiftelsen,0.106,0.372,4,Depressed
10460,4nXeZFbbcZNvX4nHMJR5xJ,swedish,Jag är en vampyr,Markus Krunegård,0.485,0.872,3,Energetic
10461,63vK4u4uKwRD9KVJ5nHc46,swedish,Tommy tycker om mig,Carola,0.779,0.804,1,Excitement
10462,7vLQJyvpreeFNGClv3zYy7,swedish,När mörkret faller,Jacco,0.901,0.792,1,Excitement
10463,6biS5y3x4QAPbcq02c0aPA,swedish,Rytmen av ett regn,Various Artists,0.714,0.973,1,Excitement
10464,3ZQmQfeyoKnkqcjmKo2M06,swedish,Delelelelelelelikat (med Kapten Röd),General Knas,0.819,0.804,1,Excitement
10465,5TH3Ce4KIBNhsJ0ivYtI8Y,swedish,Flickor talar om kärleken (Män dom gör just ingenting alls),Niklas Strömstedt,0.96,0.866,1,Excitement
10466,3sTvZfSMUHsDUJXB2s84oI,swedish,Jag vill - Single Version,Magnus Uggla,0.87,0.521,5,Contentment
10467,346xKFxdsTM9y5rEhUNE7A,swedish,En gång är ingen gång,Björn Rosenström,0.924,0.816,1,Excitement
10468,5gyPbAixchH4iPhqKWthfB,swedish,Det hon vill ha,Christer Sandelin,0.905,0.795,1,Excitement
10469,15ehy9wyrmUSNBcTEfamjv,swedish,Brev från kolonien,Cornelis Vreeswijk,0.528,0.325,5,Contentment
10470,5fmjQPa7rtQ8FAOozL36mV,swedish,Innan mörkret faller,Lars Winnerbäck,0.897,0.838,1,Excitement
10471,0sjtdGDauOc3xlfYqDrVqX,swedish,Kaffe/Cigg,Oskar Linnros,0.0788,0.193,4,Depressed
10472,131l5GkXPIk81bxihGypPt,swedish,Uncover,Zara Larsson,0.312,0.456,2,Misery
10473,3ZupiEZdTEA0m62uzvgfpy,swedish,Den döda vinkeln,kent,0.276,0.643,2,Misery
10474,7b9o4ATFB5ExBrus3fPuLx,swedish,I natt är jag din,Tomas Ledin,0.711,0.489,5,Contentment
10475,0uw4vJN6gKyJkVGjuCEJHe,swedish,Nu måste vi dra,Ken Ring,0.799,0.873,1,Excitement
10476,4sHGVynh7sB02z9xpMJmdF,swedish,12/12,General Knas,0.932,0.746,1,Excitement
10477,2GbyU3ZuI1gDuSCQJCXwe1,swedish,Inga kläder,Veronica Maggio,0.624,0.492,5,Contentment
10478,57LgaaKW9ojtIifYowaTcI,swedish,Little Willie John,Peter LeMarc,0.508,0.737,3,Energetic
10479,55DequVAtGoUO3XiGKG2od,swedish,Det tog så lång tid att bli ung,Håkan Hellström,0.362,0.297,4,Depressed
10480,56e777pmzJym3FetUJgwpn,swedish,Hur ska det gå?,Melissa Horn,0.841,0.469,5,Contentment
10481,3fINPrxmEUviwp5kZYL4Fd,swedish,Indestructible - Radio Edit,Robyn,0.151,0.736,0,Distressed
10482,1sN1p202c5ditf0rubMnco,swedish,Pokerkväll I Vårby Gård,Florence Valentin,0.877,0.922,1,Excitement
10483,4ZALd5LmXSciq8xuorcS0K,swedish,Hon gör allt för att göra mig lycklig,Tomas Ledin,0.705,0.658,5,Contentment
10484,3xvycm0knXlTUj6MmQ3lqs,swedish,Det löser sej,Timbuktu,0.765,0.667,1,Excitement
10485,3N9huFk2IceMSlKoZLaUsv,swedish,Boten Anna - Radio edit,Basshunter,0.265,0.971,0,Distressed
10486,4wgmFdbaqFyxRGVsptS2CK,swedish,Faller,Norlie & KKV,0.963,0.901,1,Excitement
10487,62gZY6joWPt97hbsbIdd4t,swedish,Att angöra en brygga,Monica Zetterlund,0.416,0.265,4,Depressed
10488,7HuWZnLm1ArydwIy5fXQ42,swedish,"Härligt, härligt men farligt, farligt",Björn Skifs,0.961,0.774,1,Excitement
10489,0SMs1eUeMnSlMhr3ZZXJgC,swedish,Fula gubbar,Magnus Uggla,0.727,0.731,1,Excitement
10490,651KtNr8fbKYSgTnIYVEYF,swedish,Dom hade mycket att säga,Andreas Grega,0.256,0.72,2,Misery
10491,14LYAxumhTaIybNYFXUBOP,swedish,Ett av dom sätt,Peter LeMarc,0.869,0.605,1,Excitement
10492,61o5tmzK4TdftIGykP7stT,swedish,Lyckligare nu,Linnea Henriksson,0.44,0.695,3,Energetic
10493,6rIcQ0IaAQe5wOZDDOQYJ8,swedish,Var ska vi sova inatt,Various Artists,0.761,0.793,1,Excitement
10494,0OGT6prxn3y3QdpZnJdNq8,swedish,Maskrosbarn,Näääk,0.456,0.713,3,Energetic
10495,4uJrk6J8rpWdpKQ6eN3iYk,swedish,Varje gång du möter min blick,kent,0.348,0.636,2,Misery
10496,3RpSE4jNaC0wQSXvO46jHR,swedish,Kärleken?,Labyrint,0.764,0.751,1,Excitement
10497,4ml6OwAuZ3fTaLRtCqr4fu,swedish,CC Cowboys,Imperiet,0.618,0.56,5,Contentment
10498,06e8JNPVkQAVfFnEkf2EFt,swedish,Undantag,Bo Kaspers Orkester,0.56,0.593,5,Contentment
10499,7JiihoVvi5LWBUr2x45ASM,swedish,Tro på varann,Uno Svenningsson,0.347,0.559,2,Misery
10500,3OSZZw4HojgLypmG2Rr3q4,swedish,Jag vill ha en egen måne,Ted Gärdestad,0.879,0.596,1,Excitement
10501,3RT4RYbwP0PagmsOnz0RiQ,swedish,Columbus,kent,0.155,0.672,2,Misery
10502,1oFoY6INRnHIpHY6ssPxBm,swedish,Trädgården en fredag,Veronica Maggio,0.731,0.847,1,Excitement
10503,33mxvx5Lljt7RcrIjlcxmv,swedish,Stirra ner,Timbuktu,0.873,0.916,1,Excitement
10504,4xGy6J9g7Qu3WtEUb3iUeJ,swedish,Fröken Fräken,Sven-Ingvars,0.857,0.344,5,Contentment
10505,107RuPT3ZEUdzXNgKbOWwA,swedish,Passionsfrukt,Magnus Uggla,0.567,0.814,3,Energetic
10506,4LZhxPSsWW6djAWn9IaI2F,swedish,Gå och fiska,Gyllene Tider,0.674,0.825,3,Energetic
10507,3HjVKQWXh1czc9aZI0Qqfi,swedish,Diamant,Lorentz & Sakarias,0.352,0.782,0,Distressed
10508,16ibXt0ctLmYgrlMFoAWDa,swedish,Gryningspyromanen,Daniel Adams-Ray,0.186,0.815,0,Distressed
10509,56IK5XbzZ8H3m3DtExNku5,swedish,En kväll i juni,Various Artists,0.788,0.731,1,Excitement
10510,18R7V6QuXTE8l52SgKb2Lx,swedish,För alla dom,Petter,0.847,0.729,1,Excitement
10511,0nlxkDzyZPBFxaFQqoNdYy,swedish,2 steg från paradise,Håkan Hellström,0.712,0.757,1,Excitement
10512,6oqjr8Apk7tlT7euw7YZzH,swedish,Oh Mama,Various Artists,0.942,0.935,1,Excitement
10513,76XraHqTrC1UpFJTgzDxx2,swedish,Inget stoppar oss nu,BlackJack,0.881,0.952,1,Excitement
10514,6J8QRaEPgZQc4UxmLOJ5a9,swedish,Rider Omkring,Freestyle,0.967,0.594,1,Excitement
10515,0KIlDsdfNMwZhyKAXxhJoG,swedish,Sagoland,Medina,0.469,0.573,2,Misery
10516,6AcxKTdsgYLXeZX1o593Ay,swedish,Alla som inte dansar,Maskinen,0.873,0.631,1,Excitement
10517,644JEVc4bOH7JlfxYqNV9K,swedish,1:a gången,Magnus Uggla,0.221,0.312,4,Depressed
10518,75DBIP9rTkRd1PRntsZM3q,swedish,Lurad,Björn Rosenström,0.714,0.654,5,Contentment
10519,7rMGBorMCIjr623laBD1a4,swedish,Livet är en fest,Nationalteatern,0.752,0.683,1,Excitement
10520,1UrXKqrRRTHW6GyaRucYAs,swedish,En Gammal Amazon,Svenne Rubins,0.842,0.967,1,Excitement
10521,5xNMQfKiF6QXVO01YLcZDP,swedish,Aprilhimlen,Håkan Hellström,0.482,0.865,3,Energetic
10522,3WdLb11xMR9caAdCvqeLzC,swedish,(Kom så ska vi) Leva livet,Gyllene Tider,0.585,0.918,3,Energetic
10523,7bcHBD27hxkK5aSXjWOysM,swedish,When I Held Ya,Moa Lignell,0.418,0.645,2,Misery
10524,6qVQcCBj5SWdDe3KGfqOGv,swedish,"Ack, Sundbyberg",Oskar Linnros,0.545,0.922,3,Energetic
10525,1WVjxyTSZ5UiI6TlcHyUPh,swedish,Öppna landskap,Ulf Lundell,0.364,0.359,2,Misery
10526,6Ac4NVYYl2U73QiTt11ZKd,swedish,Hooked On A Feeling,Blue Swede,0.933,0.82,1,Excitement
10527,09o8YE3Ta7YRXh5NI9HPZQ,swedish,Rara Söta Anna,Ronny & Ragge,0.404,0.892,3,Energetic
10528,5QBb42hLnoLeLImErio7Cx,swedish,Mitt bästa för dig,Maja Ivarsson,0.887,0.615,1,Excitement
10529,4631mfG095c6jsRvk3yvKp,swedish,Kärlek Vid Sista Ögonkastet,Maskinen,0.59,0.723,3,Energetic
10530,2tlFsuqau1vCX84pde0bZx,swedish,Det var dans bort i vägen,Various Artists,0.962,0.703,1,Excitement
10531,02a6uklVJAtnIFZ01cahca,swedish,Så klart!,Petter,0.559,0.889,3,Energetic
10532,4uBbgoKiRzcjgjVH6FqgTS,swedish,Sarah,Mauro Scocco,0.566,0.783,3,Energetic
10533,6wsbOfaYGMpcNkUhBTKD9U,swedish,Deirdres samba,Cornelis Vreeswijk,0.836,0.298,5,Contentment
10534,4zft0F5wY7rtdbJ05leuPI,swedish,Trumma trumma,Den svenska björnstammen,0.691,0.851,3,Energetic
10535,19M0l73NdmBqlwdlqDIbhi,swedish,Longing For Lullabies (feat. Titiyo),Kleerup,0.737,0.762,1,Excitement
10536,6KUNvs7sEjkKHPVKJLAgJG,swedish,Vinnaren,Veronica Maggio,0.236,0.812,0,Distressed
10537,5qFctlq6LI01bQYQmqWaje,swedish,Naiv,Dani M,0.854,0.85,1,Excitement
10538,4J0WQvqCBytACvgKVrq1S3,swedish,Håll om mig,Petter,0.432,0.884,3,Energetic
10539,4T8R2tlnxltuIHHzhFOY8T,swedish,Väldigt kär/Obegripligt ensam,Linnea Henriksson,0.42,0.677,2,Misery
10540,36WpgUhPLmAQHCqZ02TJDt,swedish,Tusen dagar härifrån,Jakob Hellman,0.562,0.902,3,Energetic
10541,1pK5gULu87MbiONEUeOQyD,swedish,Felicia adjö,Cornelis Vreeswijk,0.721,0.415,5,Contentment
10542,1caeNKaXZzm5BGuVIOargV,swedish,Jag vet inte vem jag är men jag vet att jag är din,Håkan Hellström,0.415,0.935,3,Energetic
10543,0kRLUxqpJ8tPaiQE8OKAA4,swedish,Lyckliga gatan,Various Artists,0.469,0.368,5,Contentment
10544,2zbHn4d6tUNQNSLAwS813T,synth-pop,Not On Drugs,Tove Lo,0.594,0.635,5,Contentment
10545,5c9YHjSjEZxaCxsF1Gy5Jt,synth-pop,From Nowhere,Dan Croll,0.658,0.883,3,Energetic
10546,5RGHmrZCW2d4aBSfdrkiZJ,synth-pop,Up We Go,Lights,0.57,0.776,3,Energetic
10547,7BNDyzwDboNRR2wmd7GSew,synth-pop,Of The Night,Bastille,0.349,0.829,0,Distressed
10548,1YLJVmuzeM2YSUkCCaTNUB,synth-pop,Dog Days Are Over,Florence + The Machine,0.245,0.81,0,Distressed
10549,3PvzvltQZLIKk9YgoMP3Yq,synth-pop,The Mother We Share,CHVRCHES,0.317,0.716,2,Misery
10550,5fpZBXuorlUCC9SP6LVuw3,synth-pop,West Coast,Lana Del Rey,0.461,0.591,2,Misery
10551,6EtKP3jSSSVZCcPfm3COXS,synth-pop,Dangerous,Various Artists,0.946,0.529,5,Contentment
10552,3sesq9P6ndjuqaq5om7sxT,synth-pop,I Put A Spell On You,Annie Lennox,0.299,0.366,2,Misery
10553,7tRKpjlxvOcdi85DmP638d,synth-pop,Popular Song,MIKA,0.794,0.796,1,Excitement
10554,6Qj1WXW41Mn3Fh9V2sHphM,synth-pop,On Top Of The World,Imagine Dragons,0.761,0.926,1,Excitement
10555,4iG2gAwKXsOcijVaVXzRPW,synth-pop,Time to Pretend,MGMT,0.421,0.94,3,Energetic
10556,48O0GrGJWml3DzHhC5sJ7a,synth-pop,Karma Chameleon,Boy George,0.934,0.577,1,Excitement
10557,5tbz0VnVwfF3jubvjDGdHo,synth-pop,We Are Young (feat. Janelle Monáe) - Acoustic [Acoustic],fun.,0.289,0.296,4,Depressed
10558,51ZPtAuqT0V5lNONYZTrxy,synth-pop,Hey Now,London Grammar,0.0393,0.28,4,Depressed
10559,0GHAYoQ1dlZSKImNyoi3kB,synth-pop,Boum Boum Boum,MIKA,0.726,0.786,1,Excitement
10560,0jCGo9MLTR98iPUQCT0p5r,synth-pop,My Song 5,HAIM,0.863,0.658,1,Excitement
10561,4PRQ8IJzRvbDWNONJWGbwH,synth-pop,Nightcall,London Grammar,0.101,0.306,4,Depressed
10562,2WfaOiMkCvy7F5fcp2zZ8L,synth-pop,Take on Me,a-ha,0.876,0.902,1,Excitement
10563,3gbBpTdY8lnQwqxNCcf795,synth-pop,Pompeii,Bastille,0.571,0.715,3,Energetic
10564,0xMd5bcWTbyXS7wPrBtZA6,synth-pop,Burn,Ellie Goulding,0.329,0.777,0,Distressed
10565,6qLLFgywJ33KvxXAQIf6Xt,synth-pop,Youth,Various Artists,0.471,0.423,2,Misery
10566,71cUqXJ3h1r0Ees6YdENLU,synth-pop,Coffee,Sylvan Esso,0.163,0.455,2,Misery
10567,3AZTnuWAFCLEhz5NM1OrJE,synth-pop,Bulletproof,Various Artists,0.42,0.847,3,Energetic
10568,0QMK2WVjKy3iKdqajgDB1P,synth-pop,Strong,London Grammar,0.297,0.397,2,Misery
10569,4Jv7lweGIUOFQ7Oq2AtAh9,synth-pop,I Follow Rivers - The Magician Remix,Lykke Li,0.306,0.696,2,Misery
10570,6xU0ojuUR3dAhbnrJPQr1I,synth-pop,Gooey,Glass Animals,0.106,0.369,4,Depressed
10571,4QQg6DXsx6G3lv3W4A15CZ,synth-pop,Recover,CHVRCHES,0.18,0.631,2,Misery
10572,6Z8R6UsFuGXGtiIxiD8ISb,synth-pop,Safe And Sound,Capital Cities,0.766,0.819,1,Excitement
10573,7JbHx1w8yllNESuyp9SYv3,synth-pop,Personal Jesus - Acoustic,Depeche Mode,0.349,0.266,4,Depressed
10574,5Fli1xRi01bvCjsZvKWro0,synth-pop,Houdini,Foster The People,0.764,0.908,1,Excitement
10575,7ueP5u2qkdZbIPN2YA6LR0,synth-pop,Sail,AWOLNATION,0.272,0.436,2,Misery
10576,67wABU4SjBlnDHB0KiU3HL,synth-pop,Flaws,Bastille,0.41,0.657,2,Misery
10577,3GL12BAZFVQPcCOAgPaSsT,synth-pop,Shake It Out,Florence + The Machine,0.226,0.799,0,Distressed
10578,3VZQshi4COChhXaz7cLP02,synth-pop,I Love It (feat. Charli XCX),Icona Pop,0.838,0.905,1,Excitement
10579,3JsA2sWDNR9oQogGAzqqtH,synth-pop,Open,Rhye,0.231,0.324,4,Depressed
10580,0t2QiRkpag0fAgs9zuCPlH,synth-pop,Disparate Youth,Santigold,0.548,0.931,3,Energetic
10581,1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.775,3,Energetic
10582,1TfqLAPs4K3s2rJMoCokcS,synth-pop,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.875,0.711,1,Excitement
10583,61ZGyX8OgIlxJZkZn64IjO,synth-pop,Summertime Sadness,Lana Del Rey,0.201,0.649,2,Misery
10584,38tKqQuqodiUYOsw6HWyeQ,synth-pop,Break the Rules,Charli XCX,0.818,0.926,1,Excitement
10585,75xgoXAGed7jiNDdV8TNOe,synth-pop,Big Girls Cry,Sia,0.0938,0.592,2,Misery
10586,2FPhrljMmrp3SdfTOMJcVr,synth-pop,Our Love,Caribou,0.458,0.496,2,Misery
10587,6TK4Gszcg4IqyW0Ewtejcd,synth-pop,Hard out Here,Lily Allen,0.938,0.822,1,Excitement
10588,4Eeh0fFkvqYhUWIrGR9MOU,synth-pop,Extraordinary (feat. Sharna Bass),Clean Bandit,0.124,0.825,0,Distressed
10589,74fpNVAJrKGQuqHETi4WSt,synth-pop,Tennis Court,Lorde,0.428,0.567,2,Misery
10590,2MrvoOqj007UVWUtGcCK0F,synth-pop,Born To Die,Lana Del Rey,0.39,0.636,2,Misery
10591,1XbC2PUR09MlgmpVbLgF4L,synth-pop,Beating Heart,Various Artists,0.262,0.717,2,Misery
10592,0PjkFSNBbpfYRYpAG4uuGb,synth-pop,Boom Clap,Charli XCX,0.576,0.911,3,Energetic
10593,0as5gLeOM6BuDOCsQzQb73,synth-pop,Come Over (feat. Stylo G),Clean Bandit,0.669,0.782,3,Energetic
10594,0mBkoM8r7KAQzZij5swTUL,synth-pop,Walking On A Dream,Empire of the Sun,0.726,0.699,1,Excitement
10595,7tqG3RAo8h9pHxCJFn7bZb,synth-pop,Alive,Empire of the Sun,0.388,0.882,3,Energetic
10596,11KFOsPj1gf2nHnXBURLD0,synth-pop,Mother & Father,BROODS,0.487,0.868,3,Energetic
10597,05SBRd4fXgn8FX7bf8BCAE,synth-pop,I Need Your Love (feat. Ellie Goulding),Calvin Harris,0.58,0.869,3,Energetic
10598,0jpjNHMrpvPhYP4yjx7xAV,synth-pop,Let Go for Tonight,Foxes,0.299,0.808,0,Distressed
10599,5c7jkZ4daUcLIrKiyQGt8B,synth-pop,Heads Will Roll - A-Trak Radio Edit,Yeah Yeah Yeahs,0.864,0.802,1,Excitement
10600,0Hsa5iettELnCsp01O5Dik,tango,A la Luz del Candel - Remastered,Carlos Gardel,0.615,0.334,5,Contentment
10601,6OaMIaLcyu433yRsAGiGLp,tango,Estampa de varon,Various Artists,0.879,0.63,1,Excitement
10602,6YN86NjkLFQV8ZVAYA8K6W,tango,La Cachila,Carlos Di Sarli,0.713,0.396,5,Contentment
10603,7dgo0Wa23tUziplcNwY3WE,tango,Big Man Dancing (Remix by Vivi Pedraglio),Otros Aires,0.588,0.8,3,Energetic
