id,genre,track_name,artist_name,valence,energy
4WmS1ZuledEAlrpJv1E22s,hip-hop,Remember You (feat. blackbear),G-Eazy,0.207,0.565
0EHR9OObFtjlhQB8wSt1m7,hip-hop,Mrs. Officer,Lil Wayne,0.947,0.553
0xl1w2q4VLojeXp4JfazPL,hip-hop,Sacrifices,Drake,0.532,0.439
0I3q5fE6wg7LIfHGngUTnV,hip-hop,Ms. Jackson,Outkast,0.613,0.806
4qQf0umfCOGMLzoDTq1nEi,hip-hop,The Watcher,Dr. Dre,0.512,0.49
1tlBuoIRrtqFs9bE9dmli5,hip-hop,Extra Luv (feat. YG),Future,0.229,0.573
15EPc80XuFrb2LmOzGjuRg,hip-hop,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,0.445,0.607
3ia3dJETSOllPsv3LJkE35,hip-hop,California Love - Original Version,2Pac,0.761,0.85
5SkRLpaGtvYPhw02vZhQQ9,hip-hop,All Falls Down,Kanye West,0.434,0.734
04Rz403IY7QUqgfrTWX6OU,hip-hop,Da Graveyard,Big L,0.646,0.757
1tyjWMMINb9S0YBynTvJ7s,hip-hop,"No Flag (feat. Nicki Minaj, 21 Savage & Offset)",London On Da Track,0.146,0.58
6xbraxG0bSBOuAr5IUXmtM,hip-hop,iSpy (feat. Lil Yachty),KYLE,0.675,0.654
1B5BfvGVQ5fPtDN2K8tUdy,hip-hop,Memory Lane (Sittin' in da Park),Nas,0.624,0.841
6YbhspuOar1D9WSSnfe7ds,hip-hop,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.551,0.652
2eqUZAVXjK61mZqLl4LKJJ,hip-hop,I Got the Keys (feat. Jay-Z & Future),DJ Khaled,0.176,0.623
0svl7cK07gK1ia5ainczU5,hip-hop,Break Ya Neck,Busta Rhymes,0.737,0.809
10I3CmmwT0BkOVhduDy53o,hip-hop,Really Really,Kevin Gates,0.278,0.666
5oqSr3rehtGgZyDh0LCSA7,hip-hop,Gotta Get Mine,MC Breed,0.402,0.52
0CAfXk7DXMnon4gLudAp7J,hip-hop,Low (feat. T-Pain),Flo Rida,0.304,0.609
1e4rwBPVI32vZtTJu7mJ4J,hip-hop,Chun-Li,Nicki Minaj,0.474,0.73
3shHzEWwP2671lV4AscHhZ,hip-hop,Head On (feat. Kevin Gates),YoungBoy Never Broke Again,0.636,0.628
4zsLRoSv1rKj8Y53mnx6LB,hip-hop,24 Deep,Brotha Lynch Hung,0.893,0.778
0s3nnoMeVWz3989MkNQiRf,hip-hop,Lucid Dreams,Juice WRLD,0.218,0.566
4CsqIL3lAQoJhXlVtq9IUH,holidays,"Let It Snow, Let It Snow, Let It Snow",Various Artists,0.646,0.303
1M2Yl6RFxLiix6U36d8Tv4,holidays,Auld Lang Syne,Various Artists,0.664,0.131
3U6hFaJqQefQT3dOTti3PW,holidays,Moonlight in Vermont,Jo Stafford,0.145,0.134
6cUUprbEweoIE1802Ly880,holidays,White Christmas,Various Artists,0.172,0.267
5cBhvGqWmzUMs7Yy8v9h4U,holidays,What Are You Doing New Year's Eve?,Various Artists,0.353,0.144
3yQw5zU2b3MNH2h9ccYgyZ,holidays,Christmas Cheer,Various Artists,0.16,0.0353
5hslUAKq9I9CG2bAulFkHN,holidays,It's the Most Wonderful Time of the Year,Andy Williams,0.776,0.598
5osNc5oPeIqOMV1aZKXpou,holidays,The Little Drummer Boy,Roger Whittaker,0.25,0.22
6rEnCb7jwqmlItXq5JX5OD,holidays,Jingle Bells,Various Artists,0.474,0.0728
2NQUDjWpPelTVIPh9M7xlX,holidays,He,Jerry Vale,0.25,0.434
3PD9zS9RFsRFuPel4CsmXe,holidays,White Christmas,Various Artists,0.537,0.227
50NTZeYC6DQu39WuL3wAoT,holidays,I'll Be Home For Christmas,Lou Rawls,0.37,0.321
3dGQDRaaoC9yGUr0QGpjTJ,holidays,"Let It Snow, Let It Snow, Let It Snow",Various Artists,0.545,0.203
4D9V0RTky3AGKLAYUEIK8x,holidays,Jingle All The Way,Various Artists,0.606,0.354
4nijaAZkrR4lw62Z6tRKzn,holidays,I Believe In Santa Claus,Various Artists,0.728,0.159
4ElL5bNd72aqdgPnyHtUsi,holidays,Silent Night,The Temptations,0.401,0.267
5HjfS2Y3VBzuK1WvP1VJiz,holidays,"Merry Christmas, Baby - 1990 Remaster",Various Artists,0.542,0.321
44VCxro2RcCdCvFf6suDq0,holidays,O Christmas Tree,Various Artists,0.16,0.364
0iXQLcQoXJ0t0A7GSgsFoa,holidays,White Christmas/Adeste Fideles/Silent Night,The Norman Luboff Choir,0.323,0.434
42XIyZTDNwLzeqkE1hRwVe,holidays,Hey Santa Claus,Various Artists,0.664,0.423
4XXBo4dVpofpI1v0lT4u7l,holidays,Baby It's Cold Outside,Tom Jones,0.569,0.645
2uQC2jPEKJXhexwnuELhwn,holidays,Winter Wonderland,Various Artists,0.518,0.203
2vFHuDAlcyLPaqQwFCzo4h,holidays,White Christmas - 2006 Remastered Version,The Manhattan Transfer,0.194,0.221
1BH7G41u0fSCiVr13cP8W5,holidays,Never Do a Tango with an Eskimo,Alma Cogan,0.962,0.451
6KL4c9z2zlKvwl6adZOXaT,holidays,Little Altar Boy,Andy Williams,0.0836,0.163
5lBGSaM1xmAMxP4cpuL0mX,holidays,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,Bing Crosby,0.749,0.299
52j2UXTlpIAlVFWMTOW0Sb,holidays,What Can I Give You This Christmas?,The Lettermen,0.21,0.117
7k5vdEk1yw3afibVndscpl,holidays,The First Noel,Natalie Cole,0.177,0.169
4luHa6QVQiTkj3PdqRPkMN,holidays,,,0.827,0.707
2m4lvM8pTsQdii4Pi5Z2Yf,holidays,April Snow,Various Artists,0.265,0.255
61VMMkiuOG3I59BsgGfSiu,holidays,It's the Most Wonderful Time of the Year,Various Artists,0.721,0.399
4GxlhcswUFAHF6iN4bs2lH,holidays,Great Pumpkin Waltz,Vince Guaraldi Trio,0.461,0.129
6oEEddvigqKmeqM0NJvLzA,holidays,Moonlight In Vermont,Jane Monheit,0.0719,0.186
2WP3DiCNEhMu7yNG8CxORz,holidays,Glory Manger,Harry Belafonte,0.306,0.0535
62vkF7SG6XsTMb1zvXocMf,holidays,Rudolph the Red Nosed Reindeer,Various Artists,0.719,0.157
0iEIKA6j3uvoWTmjwKKbtl,holidays,"Stille Nacht, heilige Nacht",Roger Whittaker,0.0978,0.374
2VmadyHmWSIZhhfuu0bPrY,holidays,I've Got the Christmas Spirit,Various Artists,0.777,0.36
5sJCo0dvlKZhPHcj9FpG3b,holidays,Silver Bells - Remastered 1993,Various Artists,0.492,0.189
0Tj6KtP8mOPCZXXUTpoJfB,holidays,Winter Wonderland,Herb Alpert & The Tijuana Brass,0.783,0.51
4JiXcGOP0xQp0WR2VK4cUE,holidays,White Christmas,Various Artists,0.21,0.0787
0vfVx393gxq0nidGO4RNEG,holidays,Finger Of Suspicion,Various Artists,0.375,0.113
5k9CXhpAlK8bAHlh4CS4tc,holidays,The Christmas Song,Carmen McRae,0.127,0.12
3Zi6QM8c9dujEK1qTP9DiR,holidays,The Christmas Riddle,Peggy Lee,0.325,0.0645
0BUMuLWwzQ0pJ1hMz8qQfq,holidays,I Am Blessed,Nina Simone,0.359,0.264
5zRRAM6bjGxp575eEnN4xA,holidays,Sleigh Ride (with Paula Kelly),Various Artists,0.881,0.31
2uFaJJtFpPDc5Pa95XzTvg,holidays,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,0.701,0.24
3TlEk7YQUAZYntdfRTGYm4,holidays,Earth Angel (Will You Be Mine),Bobby Vinton,0.409,0.187
6Y1G7BEpIrerjrDeXhOSuz,holidays,What Child Is This?,Various Artists,0.168,0.276
1ZRkN3kZFmxw210Ii3apz9,holidays,What Child Is This,The Lettermen,0.0997,0.252
0dpbqi1vYMNG3NOhllzmn9,holidays,Have Yourself A Merry Little Christmas,Carpenters,0.113,0.313
2CK6EQWm43MH1XwvF3JE0E,holidays,Let It Snow! Let It Snow! Let It Snow!,Various Artists,0.609,0.346
5dcZbFQZ3Zhuglx8iBlJYv,holidays,Christmas Eve in My Home Town,Various Artists,0.34,0.238
32gzkUxkXi6YuNnA1t3yy7,holidays,Ave Maria,Barbra Streisand,0.0529,0.283
3bROwzVGM6HbQvdNtZ5IwD,holidays,,,0.916,0.588
7bhuKqlVNy8Fvstf38CE7t,holidays,The Real Meaning of Christmas,Various Artists,0.504,0.266
1ndfqAn4GJXPr2z0cWcjbz,holidays,Let's Walk That A Way,Doris Day,0.873,0.364
5lNYFb9VO53hDqlhNWcJ9a,holidays,Winter Wonderland,Steve Tyrell,0.55,0.593
5arocQyCU9Gjh70JEbl5J4,holidays,Snowfall,Henry Mancini,0.278,0.113
2Qmh9UoKK3riseAYMRBtYL,holidays,Santa Claus Came In The Spring,Various Artists,0.892,0.455
1QYtTi0cJa8vrgiPfLkkN6,holidays,Let It Snow! Let It Snow! Let It Snow!,Vaughn Monroe,0.478,0.399
4GsqckHXhM8KPAwTpX72Yv,holidays,Winter World Of Love,Engelbert Humperdinck,0.207,0.396
4eiy48ziSdn6nCnkB2UvYG,holidays,The Man With The Bag,Jane Monheit,0.798,0.553
4XGh9hUwG5zw49gjlV7rGy,holidays,You Make It Feel Like Christmas,Various Artists,0.365,0.361
08JSHTjkoWvWDJ1bIkBWFq,holidays,,,0.158,0.257
3IiARbyr14ei5Sgp6r5Mni,holidays,I've Got My Love To Keep Me Warm,Billie Holiday,0.47,0.291
1nA2CsOq00n6Fr53CZE06X,holidays,Blue Christmas - Re-Recorded,The Platters & Friends,0.753,0.461
6JbhmQi0RlC2CJNIcYq4iR,holidays,The Christmas Song,Paul Anka,0.11,0.2
0lmc9e1f0F2Kd0e2xo5i23,holidays,Mary's Boy Child,Harry Belafonte,0.329,0.129
4WsPJJGd6KA84S0m7crFep,holidays,Toyland,Various Artists,0.101,0.292
0rnISJVk1R7oq4WEpkW2jz,holidays,Jingle Bell Rock,Various Artists,0.942,0.603
12R6nUiRIgxqa0PfIeywPv,holidays,Have Yourself A Merry Little Christmas,Various Artists,0.236,0.327
5vmHCS9i6La2S2CzKVo7Vg,holidays,Christmas Is,Various Artists,0.351,0.196
7KddQfMUwk7W2uK8WIACNR,holidays,Silent Night,Jo Stafford,0.0545,0.135
4TdujkgfpFI9LM9maDkn0u,holidays,Senor Santa Claus,Various Artists,0.963,0.523
2NXZGiY6dh7z5lCOfYOBmh,holidays,Count Your Blessings Instead Of Sheep,Irving Berlin,0.096,0.233
0AWYAEJ7cnZ9zqCZdMNLk9,holidays,December,Various Artists,0.358,0.0423
2s9iXMZt5MVHbBjBi76uDd,holidays,Veni Veni,Mannheim Steamroller,0.0643,0.21
1mO5UKNMvwvEGFngMmWe7n,holidays,Christmas Heart,Various Artists,0.221,0.0831
3yYIwsHWp5DGliZRSuDcmR,holidays,Christmas Alphabet,Various Artists,0.46,0.163
74u8cWJGP8d8xsdD0pFoWg,holidays,Jingle Bell Rock,Various Artists,0.815,0.368
4SRaZHD47KtX9TWH3eUFOC,holidays,Wonderful Christmas Time,ZONIN,0.316,0.33
1NMXpNiGmkEf82flFe9c5x,holidays,Sleigh Ride,Ella Fitzgerald,0.676,0.284
1VAlpUs9v2iudUU9HFEcMs,holidays,The Merriest,Various Artists,0.614,0.327
73skf3XDWwDrluQeK9s7RD,holidays,Baby It's Cold Outside,Dinah Shore,0.724,0.245
3YH4HaaBBEVY0xXBqxtoge,holidays,White Christmas,Steve Lawrence,0.118,0.257
0ArEwuSWSuUtCJHgJ7AEoX,holidays,Baby It's Cold Outside,Various Artists,0.441,0.174
64vJZjZfQyeZytuRFu29N4,holidays,Give Me Your Heart for Christmas,Various Artists,0.168,0.0993
3SgXLFsStHwA2Y9PMvCz8Z,holidays,The Night Before Christmas Song,Various Artists,0.541,0.228
5aeDSlEXAGFv5GEUqITsPg,holidays,I Saw Mommy Kissing Santa Claus,The Lennon Sisters,0.851,0.216
4blBr08ixoH0ZAJpYdTaqA,holidays,Christmas Magic,Matt Monro,0.316,0.382
1WupJDGRh3OpbQf5CCxG6l,holidays,Christmas Island,Keely Smith,0.364,0.133
0qfbmtj70THxLjjikW5mCH,holidays,The Little Drummer Boy,The Temptations,0.485,0.454
69uHXz26ipOqj45AKDEVv5,holidays,The Little Boy That Santa Claus Forgot,Various Artists,0.295,0.185
7GOKjBRhVKGzqgbFt3qI5e,holidays,Nuttin' for Christmas,Various Artists,0.892,0.202
7eUAsaNNTiGU0gSxik6AMI,holidays,I'd Like You For Christmas,Various Artists,0.256,0.146
6kzwJdIeY3XaDB7xFPkVYW,holidays,Ave Maria,Mario Lanza,0.119,0.347
1Ku7gBygarbItqs3KDf0dF,holidays,Let It Snow! Let It Snow! Let It Snow!,Various Artists,0.779,0.268
3m45hp8MDYY8IafQbTHgSD,holidays,Have Yourself A Merry Little Christmas,Barry Manilow,0.146,0.275
7K8aDZqKxtQQPsT7IviHhT,holidays,White Christmas,Cliff Richard,0.176,0.212
1b9WprGh5qohgtM3zb9aiO,holidays,Auld Lang Syne,Various Artists,0.0959,0.0889
0NBKvnJAAG865ENj9bOhvD,honky-tonk,I Ain't Living Long Like This,Waylon Jennings,0.78,0.749
15TITugVC8RrpLctHXOqT8,honky-tonk,Daddy Sang Bass,Johnny Cash,0.677,0.638
3xzoXqypESowMIDPX760Ds,honky-tonk,Drive (For Daddy Gene),Alan Jackson,0.475,0.61
7mu21H4g5sGUX7n3tGsGig,honky-tonk,If You Ain't Here To Party,Luke Bryan,0.802,0.908
0uRlP6bHbSgBGklmaCMqG7,honky-tonk,Yeah,Joe Nichols,0.572,0.843
0w9LJae3sVlZlH2CnxTInF,honky-tonk,God Gave Me You,Blake Shelton,0.543,0.844
1jrFpeqtwByMFcFZHRFIWl,honky-tonk,Sorry You Asked?,Dwight Yoakam,0.863,0.813
5x0CEiYUaYywoQ3wjPXY7S,honky-tonk,Bara du är nära,Lasse Stefanz,0.837,0.579
5qNkZdbdfL9tQm1ppZmUrW,honky-tonk,Lovin' You Is Fun,Easton Corbin,0.597,0.83
13Oda4GsHXzRAfquxWkrzA,honky-tonk,Ladies Love Country Boys,Trace Adkins,0.96,0.959
5N3S6ppQkYlWLd0WuOJUYz,honky-tonk,Take My Drunk Ass Home,Luke Bryan,0.781,0.864
0jOyxfEvvhGQPcPt5KXmiK,honky-tonk,Redneck Yacht Club,Craig Morgan,0.807,0.806
28Sc21lrWcZD9Ov4rRkPJq,honky-tonk,Gettin' You Home,Chris Young,0.531,0.678
0M7mWKqwTIaVjYyxfZmtTa,honky-tonk,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,0.384,0.661
30ZGbfPsjDNCgL21Qzciuj,honky-tonk,Summertime,Kenny Chesney,0.721,0.933
7qO6w1LEXopC2Hrax82TCQ,honky-tonk,Väl bevarat och gömt (Forgot to Forget),Lasse Stefanz,0.786,0.783
4kfJ5ByYKtnrUfeNg2fInw,honky-tonk,This Ole Boy,Joe Nichols,0.726,0.87
7eNdx6ittlxJGTqp5gLYLT,honky-tonk,My Love For You (Has Turned To Hate),Hank Williams,0.758,0.43
6cAxSUPzHyywECgGSvoLyf,honky-tonk,Bait A Hook,Justin Moore,0.695,0.781
0K1kj3JopBRYRkLXRIs41O,honky-tonk,Wine Me Up,Faron Young,0.918,0.272
3hV8Gvijx6cVv339o3uCSK,honky-tonk,Summertime Blues,Alan Jackson,0.964,0.862
0nprj2O0teCglthuhzTG5o,honky-tonk,Chicks Dig It - Single Edit,Chris Cagle,0.703,0.921
5fO8Q0qoR6LPYGbh9BjQMb,honky-tonk,Strange,Patsy Cline,0.439,0.315
1M2l9ReoabUnvl6Y8jLUe7,honky-tonk,Colder Weather,Zac Brown Band,0.199,0.381
1SWvbUS90zFKaN80mQrgyY,honky-tonk,"Cold, Cold Heart",Hank Williams,0.511,0.173
6fIvjDuusQK59brMgHV9qb,honky-tonk,This,Darius Rucker,0.699,0.826
7xjhoACcakLFgqxkp4FyXm,honky-tonk,Together Again,Buck Owens,0.489,0.306
1ALOflPunt1yWnnZQ7joui,honky-tonk,Please Remember Me,Tim McGraw,0.233,0.554
5XSMEz3plMjaDETZa8F7uz,honky-tonk,Fish,Craig Campbell,0.599,0.673
7nJrhBDkUSHASFzopvgygk,honky-tonk,Little Moments,Brad Paisley,0.347,0.551
58rdbCe3SBJuJeWEJa8Htm,honky-tonk,Modern Day Bonnie and Clyde,Travis Tritt,0.918,0.874
6dYCiAzt1o9D1XeEVrID1B,honky-tonk,Streets Of Bakersfield,Buck Owens,0.95,0.672
4nllHILOTFjoMo5RD8IciY,honky-tonk,Hell Yeah,Montgomery Gentry,0.65,0.871
7BXjLVhLqSYXY9b5ePuoqP,honky-tonk,Carolina,Parmalee,0.47,0.759
3juh18i7ikZko2421leRs8,honky-tonk,For the Good Times,Kris Kristofferson,0.56,0.202
57VBO7CUtT0dUVzHALdr5p,honky-tonk,Trashy Women - Remastered,Confederate Railroad,0.887,0.786
19lw4C2aW6TYvxqRsek2Kd,honky-tonk,I Can Love You Like That,John Michael Montgomery,0.203,0.336
0AQquaENerGps8BQmbPw14,honky-tonk,Big Iron,Marty Robbins,0.57,0.474
5pQtfVIaQvINzl0XIGKNrC,honky-tonk,Redneck Woman,Gretchen Wilson,0.74,0.847
4Q1ohVGxQgvvxlFjDQQnPz,honky-tonk,You're Gonna Miss Me When I'm Gone,Brooks & Dunn,0.448,0.653
5J6IvCB3hhdBVFfKI75fjp,honky-tonk,Dust,Eli Young Band,0.495,0.925
3yM53DMMIioxVy7Pha1hD0,honky-tonk,Goodbye in Her Eyes,Zac Brown Band,0.376,0.558
5oHHMDcVOmPSFrCgdbHPdb,honky-tonk,It's Five O'Clock Somewhere,Alan Jackson,0.88,0.772
29aSfWddeZJCfnrcMb20sy,honky-tonk,Homeboy,Eric Church,0.445,0.673
3UJvgGaBEJcDqz61mbvqAp,honky-tonk,Buzzkill,Luke Bryan,0.502,0.776
3nKLfeoq3YedJIZqvRW3Qz,honky-tonk,I Don't Need Your Rockin' Chair - Version w/special guests,George Jones,0.696,0.589
7pJG2AWM5KtumRjhAGOXAw,honky-tonk,Let Me Down Easy,Billy Currington,0.15,0.51
6lyKOW0FNW6aAZdKVgoM8m,honky-tonk,Good Time,Alan Jackson,0.73,0.767
0jryDICIAztTxzwD5IjZuq,honky-tonk,Carried Away,George Strait,0.272,0.491
0u8I9lEvMQOdTDHnlP20Qv,honky-tonk,Walking After Midnight,Patsy Cline,0.739,0.235
2UNluqnYuvTDcUPEkJR9Rd,honky-tonk,Half As Much - Single Version,Hank Williams,0.446,0.412
7FYQ5lnm0aSw5gughyiDkr,honky-tonk,I'm a Ramblin' Man,Waylon Jennings,0.768,0.561
6hRZ6K5MzPMKxUoEqHjBW0,honky-tonk,Goodbye Earl,The Chicks,0.802,0.689
5vCgOg9VqRaAUbnflCO6P3,honky-tonk,Cop Car,Keith Urban,0.366,0.664
1Zocw1rD4cBv1rRRsFI0Pj,honky-tonk,Should've Been A Cowboy,Toby Keith,0.693,0.686
4JzuR2gtV3Kk8iPIV7eegN,honky-tonk,En kärleksaffär,Lasse Stefanz,0.962,0.825
4CLPNURPcKztF9RRdcWLGP,honky-tonk,Follow Your Arrow,Kacey Musgraves,0.575,0.649
0RdMBceHhBJLqNjObk1NPP,honky-tonk,Here's a Quarter (Call Someone Who Cares),Travis Tritt,0.597,0.537
3lec3CzDPAxsZokPph5w87,honky-tonk,"Jesus, Take the Wheel",Carrie Underwood,0.135,0.518
2XS1mtjU2gv8uYrE11WctO,honky-tonk,Tänk på mig ibland (Please Remember Me),Lasse Stefanz,0.167,0.469
2okRqkVz5emOlQmHg5ZXsm,honky-tonk,March On,Robert Cray,0.893,0.609
2tsTklwOKJbaHqTrYeGZ3L,honky-tonk,Long Gone Lonesome Blues - Single Version,Hank Williams,0.775,0.344
4DkA3DNGcEAh5SztzpTxPh,honky-tonk,Anymore,Travis Tritt,0.289,0.365
3941McqnrX9blUEelPxgot,honky-tonk,Man! I Feel Like A Woman!,Shania Twain,0.727,0.888
6yT7kcpsXNW7QS9xunPaox,honky-tonk,Take This Job and Shove It,Johnny Paycheck,0.715,0.364
1blSBtrZgDJIWQl0BlAyov,honky-tonk,Love's Gonna Make It Alright,George Strait,0.649,0.867
7qbXjglPXSQW4mNYP3Yk93,honky-tonk,Seminole Wind,John Anderson,0.171,0.649
4imYTftUBGtMP4DKfJRYyf,honky-tonk,Heartaches By the Number,Ray Price,0.839,0.512
45kBqUondiDk3Lof12EiiA,honky-tonk,Mi Vida Loca,Lasse Stefanz,0.814,0.726
7LvK43IERbcLsuabmyKQgi,honky-tonk,Beautiful Mess,Diamond Rio,0.376,0.817
6BCrbWBpb8d6KWmEqZ41tr,honky-tonk,Come Over,Kenny Chesney,0.481,0.704
1woGeMgjOIAF2OnH6qGGhX,honky-tonk,Don't You Think This Outlaw Bit's Done Got out of Hand,Waylon Jennings,0.516,0.556
33AQv3sfvHmtGfYNIJpi96,honky-tonk,Tequila Makes Her Clothes Fall Off,Joe Nichols,0.679,0.745
3ID1pA0f13b18OnPxqiHkf,honky-tonk,Shoot Low Sheriff!,John Anderson,0.964,0.513
4qjmnM1aYvayCTDd0uuRKH,honky-tonk,Troubadour,George Strait,0.346,0.621
5ExWY6ojo1Qm3rC7iaEqx2,honky-tonk,Small Town Southern Man,Alan Jackson,0.568,0.438
3o8W0OqTkApsRD9SZRfv0v,honky-tonk,Om jag stannar hos dej (The Way It Goes),Lasse Stefanz,0.833,0.84
3d3IyijEsDn9hPfaYQro2b,honky-tonk,Coat of Many Colors,Dolly Parton,0.756,0.245
38CLNfnKWFVBJN5f0vcw4E,honky-tonk,Pirate Flag,Kenny Chesney,0.574,0.805
4pvHMrunP2PtiM0oREyBM2,honky-tonk,There Ain't No Good Chain Gang,Johnny Cash,0.466,0.643
5U2uhwJseYO7eH5nEwPb8z,honky-tonk,I Fall To Pieces,Various Artists,0.538,0.376
65oM1hR5Ctd6aQQ1eFoXpL,honky-tonk,Ain't That Lonely Yet - 2002 Remaster,Dwight Yoakam,0.549,0.732
02eD9ymfJOJOhM97HYp5R9,honky-tonk,The House That Built Me,Miranda Lambert,0.206,0.3
2HhOV3DcQVDQio1ePbx8ti,honky-tonk,She Never Lets It Go To Her Heart,Tim McGraw,0.799,0.868
6Gfmj0HbpvxTdW0sdlzTDU,honky-tonk,My Wish,Rascal Flatts,0.388,0.769
68A4qiCqD9y39N3WNEsJVD,honky-tonk,How Country Feels,Randy Houser,0.806,0.847
62aHZDM8REF3iJKIVcNoRK,honky-tonk,Under Your Spell Again,Buck Owens,0.857,0.436
0VNZYdfyOM8FGmYSwEGUa1,honky-tonk,Me and Bobby McGee,Kris Kristofferson,0.579,0.302
1PoGWZbJPGmViVi7CYbDUK,honky-tonk,Drink A Beer,Luke Bryan,0.296,0.431
6GA55NBcvvYvAlrTDoWiRw,honky-tonk,I'm A Long Gone Daddy,Hank Williams III,0.721,0.724
4bBEH5gGRHf5YxZGqzIvMP,honky-tonk,Foolish Pride,Travis Tritt,0.345,0.472
5OoGSDSrwFqNlDJIUIrHYj,honky-tonk,En timme försent,Lasse Stefanz,0.693,0.796
4N9ge6XIygbUBExatk2lhc,honky-tonk,A Better Man,Clint Black,0.779,0.637
7b7ch5lDx13Jwm2623CxJS,honky-tonk,Who's Cheatin' Who,Alan Jackson,0.962,0.816
6XTS9k4qiZzgvk6uSWzzno,honky-tonk,Cowboys and Angels,Dustin Lynch,0.278,0.554
2Xdatbm43IXEVi0wmKeJve,honky-tonk,Alone With You,Jake Owen,0.336,0.761
7M7crvWDpVgW4ZkFtw1YlC,honky-tonk,DONE.,The Band Perry,0.783,0.882
3HhGKFhUHt87EQKkawKeB8,house,Moombah - Afrojack Remix,Various Artists,0.358,0.797
63FBHusPgw9X6tz66prs5N,house,Koko,Sander van Doorn,0.353,0.699
68rRbbwmXydDOqhArVTFTX,house,Sorry For Party Rocking,LMFAO,0.55,0.877
0WeF2Avp91o78EiEfxHPrw,house,Flashlight - Original Mix,R3HAB,0.274,0.949
6GbLDdBuFxZLDHhluGrrmA,house,The Giver - Original Mix,Duke Dumont,0.374,0.914
3onem9WqSCoo0qNfVFGVbz,house,Outta My Life - Touch Mix,deadmau5,0.717,0.483
4MqMpR4oTZz1ihPmZEo0eH,house,Feel It (with Sean Kingston & Flo Rida) - Explicit Album Version,Three 6 Mafia,0.468,0.651
7eVZbb7YlUopOeuiyRcJ7Z,house,Heartbeat (feat. Collin McLoughlin),Various Artists,0.217,0.77
03fAVei89vxfO70FuLMrfc,house,Crackin - Martin Garrix Edit,Bassjackers,0.165,0.885
3xhnyMnNskACCvI0VL6bfY,house,Monkey See Monkey Do - Original Mix,Tommy Trash,0.0415,0.934
1GPkSA6O4IrNG960dTSQ29,house,Can't Stop Me - Club Mix,Afrojack,0.233,0.872
08TgvP8HivaWVIjfDTkPZR,house,"Mush, Mush",Bassjackers,0.656,0.627
0TWQunw1Fny79BcXYfkTtl,house,Boy - Hardwell Remix,Adrian Lux,0.0967,0.814
4PQA5I8Qf99He3SBKtl4Tf,house,Crank It Up (feat. Akon),David Guetta,0.638,0.879
2e86rWJ3MYq3ODkW5ocyr6,house,Turn It Up - Original Mix,Dimitri Vegas & Like Mike,0.359,0.809
1S2rGPTENgWkaI5wUTlPvR,house,Like Home - Dannic Remix,Nicky Romero,0.262,0.837
1mfpMeu7T24C7Q2jZLCnXi,house,You've Got The Love - Mark Knight Remix,Various Artists,0.0366,0.893
5hvXP3n724pq9Cx0FR3AAY,house,City of Dreams (feat. Ruben Haze),Dirty South,0.159,0.829
6NwRJfCBxht02SYsGoevNt,house,Careless,Dusky,0.68,0.895
3ZbmDl4M9O587VmD9IqyIj,house,The Alphabeat,Various Artists,0.147,0.809
3bxtgzAeAZPdRtKoPL5GG2,house,Collide - Radio Edit,Leona Lewis,0.459,0.745
0lNxBkpEBh0XZmlmtxbu32,house,Heart Upon My Sleeve,Avicii,0.351,0.717
5vjN7RZWtwpUYUGuwQ6dzO,house,Sweet Dreams - Avicii Swede Dreams Mix,Avicii,0.121,0.658
5EpYp4YeaPMDvt790RQRXQ,house,Cinema - Laidback Luke Remix,Benny Benassi,0.503,0.846
6lvMWFw8kRxiRVjikozivr,house,Shadows,Eric Prydz,0.307,0.943
36lfQVi6IdYnMx6JZ8H7z0,house,Just One Last Time (feat. Taped Rai) - Hard Rock Sofa Remix,David Guetta,0.148,0.855
3IMHVvQAIW1HBBFg7sweun,house,Like Home,Nicky Romero,0.141,0.855
4XcU3nURfW7wog7CdfpgM1,house,Rolling Stones T-Shirt - Radio Edit,Dada Life,0.284,0.662
3sx7UnvWsgZOHWMpU70RrB,house,Children - Radio Edit,Jack Holiday,0.253,0.965
1A3XPibNuMPTbTWlPgRfTD,house,All I Ask of You (feat. Pennybirdrabbit),Skrillex,0.696,0.909
1PM7tLaPQ5Mfnqzk7ApdWR,house,Move It 2 The Drum - Promise Land Remix,Various Artists,0.204,0.847
3fao2rujDFBjFvf7nhXnCH,house,Center of the Universe - Remode Edit,Axwell,0.678,0.933
4129VnB82LrGkZBDsrijKd,house,Alive - Hardwell Remix,Krewella,0.114,0.864
6ElXX89QyYhYtrqdZasbTh,house,Paris,David Guetta,0.158,0.935
4th1RQAelzqgY7wL53UGQt,house,The Days,Avicii,0.526,0.724
2LZaDP6z9W927TglZSMKGW,house,Follow You - Radio Edit,Deniz Koyu,0.336,0.862
7hrDA2n8BVGLyHra0rBiFd,house,Younger - Kygo Remix,Seinabo Sey,0.645,0.489
59QNYJwQhLWWZmem0TTSDk,house,Resurrection - Axwell's Recut Club Version,Michael Calfan,0.393,0.87
